gsId,name,type,gradeRange,enrollment,parentRating,gsRating,district,districtId,districtNCESId,ncesId,address,city,state,lat,lon,phone
16832,Little Oak,private,K-12,584,5,5,San Bernardino City Unified School District,617,0634170,None,"15741 Indiana Ranch Road, 
Dobbins, CA  95935",Dobbins,CA,39.391,-121.2203,(530) 692-1735
16833,Core Learning Academy At Conley-Caraballo High,public,9-12,145,5,6,New Haven Unified School District,12,0626910,062691011551,"541 Blanche Street, 
Hayward, CA  94544",Hayward,CA,37.61521,-122.02875,(510) 471-5126
16834,Alternative Learning Academy At Conley-Caraballo High,public,9-12,13,5,2,New Haven Unified School District,12,0626910,062691011552,"541 Blanche Street, 
Hayward, CA  94544",Hayward,CA,37.61521,-122.02875,(510) 471-5126
16837,Nord Country School,charter,K-8,167,5,6,Chico Unified School District,26,0608370,060837011569,"5554 California Street, 
Chico, CA  95973",Chico,CA,39.78078,-121.95564,(530) 891-3138
16838,Achieve Charter School Of Paradise Inc.,charter,K-8,233,5,7,Paradise Unified School District,36,0629820,062982011571,"771 Elliott Rd, 
Paradise, CA  95969",Paradise,CA,39.760323,-121.62078,(530) 872-4100
16839,Bidwell Continuation High School,public,10-12,201,5,9,Antioch Unified School District,40,0602850,060285011573,"800 Gary Avenue, 
Antioch, CA  94509",Antioch,CA,37.999878,-121.79336,(925) 779-7520
16846,Jack G. Desmond Middle School,public,7-8,889,5,2,Madera Unified School District,358,0623340,062334010953,"26490 Martin Street, 
Madera, CA  93638",Madera,CA,36.992622,-120.0673,(559) 675-4500
16847,Nishimoto Elementary School,public,K-6,832,5,3,Madera Unified School District,358,0623340,062334010954,"26460 Martin Street, 
Madera, CA  93638",Madera,CA,36.992626,-120.0677,(559) 675-4500
16848,Lincoln Community Day School,public,7-12,6,4,9,Golden Valley Unified School District,1049,0600068,060006811680,"12150 Road 36, 
Madera, CA  93636",Madera,CA,36.92507,-119.89431,(559) 645-3580
16849,Valley Teen Ranch Community Day School,public,7-12,20,1,3,Golden Valley Unified School District,1049,0600068,060006811681,"10535 Road 35, 
Madera, CA  93636",Madera,CA,36.904526,-119.91173,(559) 645-3580
16850,Golden Valley Adult,public,n/a,7,1,7,Golden Valley Unified School District,1049,0600068,060006813438,"12150 Road 36, 
Madera, CA  93636",Madera,CA,36.924576,-119.89439,(559) 645-3580
16852,Santa Ana Unified Adult Transition,public,n/a,2800,4,3,Santa Ana Unified School District,487,0635310,063531013540,"521 West Walnut Street, 
Santa Ana, CA  92701",Santa Ana,CA,33.744408,-117.87201,(714) 571-4401
16857,Cappy Culver Elementary School,public,PK-8,256,5,6,San Miguel Joint Union School District,777,0635010,063501011786,"11011 Heritage Ranch Loop Road, 
Paso Robles, CA  93446",Paso Robles,CA,35.743256,-120.87772,(805) 227-1040
16859,Eagle Creek,public,9-10,7,4,8,Cloverdale Unified School District,807,0608970,060897011806,"322 North Washington Street, 
Cloverdale, CA  95425",Cloverdale,CA,38.807648,-123.02122,(707) 894-1900
16860,Burton Community Day School,public,2-8,5,4,6,Burton Elementary School District,953,0606570,060657011821,"264 North Westwood Street, 
Porterville, CA  93257",Porterville,CA,36.07091,-119.07076,(559) 781-8020
16861,Vista Real Charter High School,charter,9-12,954,5,5,Ventura County Office Of Education School District,1077,0691047,069104711537,"401 South A Street, Suite 3, 
Oxnard, CA  93030",Oxnard,CA,34.198784,-119.17857,(805) 486-5449
16862,Escuela Bilingüe Internacional,private,PK-8,385,4,6,Escondido Union High School District,685,0612910,A0770343,"410 Alcatraz Avenue, 
Oakland, CA  94609",Oakland,CA,37.851147,-122.25736,(510) 653-3324
16863,Feinstein (Dianne) Elementary School,public,K-5,512,4,7,San Francisco Unified School District,717,0634410,063441011772,"2550 25th Avenue, 
San Francisco, CA  94116",San Francisco,CA,37.739964,-122.48185,(415) 615-8460
16864,Delphi Academy of San Diego (San Marcos location),private,K-3,48,4,5,Palm Springs Unified School District,529,0629550,None,"134 Woodland Parkway, 
San Marcos, CA  92069",San Marcos,CA,33.14112,-117.14046,(760) 752-1887
16865,Trinity Classical Academy,private,PK-12,550,5,6,Trinity Center Elementary School District,1006,0639750,None,"28310 Kelly Johnson Parkway, 
Valencia, CA  91355",Valencia,CA,34.450592,-118.57873,(661) 296-2601
16870,Envision Academy For Arts & Technology,charter,9-12,407,3,4,Alameda City Unified School District,1069,0691051,069105110947,"1515 Webster Street, 
Oakland, CA  94612",Oakland,CA,37.80452,-122.26815,(510) 596-8901
16871,Los Coches Creek Middle School,public,6-8,630,4,6,Cajon Valley Union School District,676,0606810,060681011751,"9669 Dunbar Lane, 
El Cajon, CA  92021",El Cajon,CA,32.858624,-116.81938,(619) 441-5741
16872,Madera South High School,public,9-12,2916,4,3,Madera Unified School District,358,0623340,062334011679,"755 West Pecan Avenue, 
Madera, CA  93637",Madera,CA,36.938328,-120.04924,(559) 675-4450
16874,Pathways To College,charter,K-8,332,3,3,Hesperia Unified School District,606,0600014,060001411746,"9144 Third Avenue, 
Hesperia, CA  92345",Hesperia,CA,34.41698,-117.3079,(760) 949-8002
16875,Animo Ralph Bunche High School,charter,9-12,618,4,4,Los Angeles Unified School District,286,0622710,062271011635,"1655 East 27th Street, Suite B, 
Los Angeles, CA  90011",Los Angeles,CA,34.012543,-118.24451,(323) 232-9436
16877,California Montessori Project - Elk Grove Campus School,charter,K-8,457,5,5,Elk Grove Unified School District,542,0612330,061233011727,"8828 Elk Grove Boulevard, Suite 4, 
Elk Grove, CA  95624",Elk Grove,CA,38.408943,-121.37487,(916) 714-9699
16878,Tiefort View Intermediate School,public,3-5,411,3,7,Silver Valley Unified School District,618,0636820,063682011743,"8700 Anzio Street, 
Fort Irwin, CA  92310",Fort Irwin,CA,35.2544,-116.6944,(760) 386-3123
16879,Reagan Elementary School,public,K-6,769,5,9,Clovis Unified School District,92,0609030,060903011587,"3701 Ashlan Avenue, 
Clovis, CA  93619",Clovis,CA,36.7939,-119.6641,(559) 327-8900
16881,Panorama High School,public,9-12,1303,4,3,Los Angeles Unified School District,286,0622710,062271011653,"8015 Van Nuys Boulevard, 
Panorama City, CA  91402",Panorama City,CA,34.21653,-118.44883,(818) 909-4500
16882,Stonecreek Junior High School,public,7-8,880,5,5,Panama-Buena Vista Union School District,230,0606390,060639011597,"8000 Akers Road, 
Bakersfield, CA  93313",Bakersfield,CA,35.282925,-119.04772,(661) 834-4521
16883,Horizon Elementary School,public,K-5,821,5,4,Greenfield Union School District,215,0616050,061605011600,"7901 Monitor Street, 
Bakersfield, CA  93307",Bakersfield,CA,35.2845,-119.0118,(661) 837-3730
16885,Jack Franscioni Elementary School,public,K-6,551,3,4,Soledad Unified School District,395,0637050,063705011698,"779 Orchard Lane, 
Soledad, CA  93960",Soledad,CA,36.436726,-121.31465,(831) 678-6340
16886,Barrett Ranch Elementary School,public,K-5,534,4,6,Dry Creek Joint Elementary School District,496,0611490,061149011703,"7720 Ocean Park Drive, 
Antelope, CA  95843",Antelope,CA,38.7078,-121.351,(916) 770-8839
16887,Twelve Bridges Middle School,public,6-8,773,4,8,Western Placer Unified School District,510,0642140,064214011705,"770 Westview Drive, 
Lincoln, CA  95648",Lincoln,CA,38.8438,-121.2878,(916) 434-5270
16888,Eleanor Roosevelt High School,public,9-12,4079,4,8,Corona-Norco Unified School District,518,0609850,060985011709,"7447 Scholar Way, 
Eastvale, CA  92880",Eastvale,CA,33.95407,-117.56779,(951) 738-2100
16889,River Heights Intermediate School,public,7-8,1057,4,7,Corona-Norco Unified School District,518,0609850,060985011710,"7227 Scholar Way, 
Eastvale, CA  92880",Eastvale,CA,33.957825,-117.56707,(951) 738-2155
16891,Antelope Valley Learning Academy,charter,K-12,1171,4,3,Palmdale Elementary School District,302,0629580,062958012022,"37212 47th Street East, 
Palmdale, CA  93550",Palmdale,CA,34.55859,-118.04359,(661) 952-6028
16892,Lopez Elementary School,public,PK-6,641,5,3,Pomona Unified School District,305,0631320,063132011671,"701 South White Avenue, 
Pomona, CA  91766",Pomona,CA,34.053062,-117.75878,(909) 397-4438
16893,Pittman Charter School,charter,K-8,669,4,2,Stockton Unified School District,759,0638010,063801011780,"701 East Park Street, 
Stockton, CA  95202",Stockton,CA,37.961052,-121.28382,(209) 933-7496
16894,Monterey Peninsula Unified School District Community Day,public,9-12,8,5,3,Monterey Peninsula Unified School District,387,0625530,062553011941,"200 Coe Avenue, 
Seaside, CA  93955",Seaside,CA,36.628666,-121.83471,(831) 392-3822
16895,Juanita Blakely Jones Elementary School,public,K-6,430,3,5,San Bernardino City Unified School District,617,0634170,063417011741,"700 North F Street, 
San Bernardino, CA  92410",San Bernardino,CA,34.1121,-117.29644,(909) 386-2020
16896,Maryland Elementary School,public,K-5,604,3,3,Vista Unified School District,714,0641190,064119011769,"700 North Avenue, 
Vista, CA  92084",Vista,CA,33.215538,-117.25793,(760) 631-6675
16898,El Dorado Coe Adult Education,public,n/a,501,4,3,El Dorado County Office Of Education School District,1119,0691006,069100611578,"6767 Green Valley Road, 
Placerville, CA  95667",Placerville,CA,38.72208,-120.86677,(530) 295-2434
16900,Sierra Vista School,public,K-12,20,2,9,Placer County Office Of Education School District,1094,0691025,069102511859,"5280 Stirling Street, 
Granite Bay, CA  95746",Granite Bay,CA,38.751457,-121.20404,(916) 415-4400
16901,Alliance Dr. Olga Mohan High School,charter,9-12,451,4,9,Los Angeles Unified School District,286,0622710,062271011633,"644 West 17th Street, 
Los Angeles, CA  90015",Los Angeles,CA,34.03659,-118.27125,(213) 342-2870
16902,Hume Lake Charter School,charter,K-12,73,5,4,Fresno County Office Of Education School District,1072,0691007,069100711584,"64144 Hume Lake Road, 
Hume, CA  93628",Hume,CA,36.809105,-118.90657,(559) 305-7565
16903,Frontier High School,public,9-12,2320,4,7,Kern Union High School District,217,0619540,061954011601,"6401 Allen Road, 
Bakersfield, CA  93314",Bakersfield,CA,35.418007,-119.1455,(661) 829-1107
16904,Maxine Hong Kingston Elementary School,public,K-8,842,2,2,Stockton Unified School District,759,0638010,063801011779,"6324 North Alturas Avenue, 
Stockton, CA  95207",Stockton,CA,38.01039,-121.31314,(209) 933-7493
16905,Forestville Academy,charter,2-6,265,2,4,Forestville Union Elementary School District,812,0614010,061401012023,"6321 Highway 116, 
Forestville, CA  95436",Forestville,CA,38.47211,-122.88747,(707) 887-2279
16906,Sky View Elementary School,public,K-6,970,4,2,Perris Elementary School District,528,0630180,063018011718,"625 Mildred Street, 
Perris, CA  92570",Perris,CA,33.795654,-117.21249,(951) 657-4214
16907,Adelante High School,public,10-12,61,4,6,Riverbank Unified School District,894,0600061,060006111814,"6801 Seventh Street, 
Riverbank, CA  95367",Riverbank,CA,37.737003,-120.92894,(209) 869-2383
16909,Alder Grove Charter School,charter,K-12,379,4,3,South Bay Union Elementary School District,1048,0637350,063735011593,"714 F Street, 
Eureka, CA  95501",Eureka,CA,40.79982,-124.16562,(707) 268-0854
16910,Huntington Park Elementary School,public,K-5,475,2,3,Los Angeles Unified School District,286,0622710,062271011647,"6055 Corona Avenue, 
Huntington Park, CA  90255",Huntington Park,CA,33.985283,-118.19493,(323) 869-5920
16911,American Elementary School,public,K-6,738,3,8,Rosedale Union Elementary School District,234,0633480,063348011603,"800 Verdugo, 
Bakersfield, CA  93312",Bakersfield,CA,35.365086,-119.11898,(661) 587-2277
16912,Railway Elementary School,public,K-6,857,5,6,Perris Elementary School District,528,0630180,063018011717,"555 Alpine Drive, 
Perris, CA  92570",Perris,CA,33.76051,-117.23497,(951) 943-3259
16913,East Valley Senior High School,public,9-12,612,3,2,Los Angeles Unified School District,286,0622710,062271011651,"5525 Vineland Avenue, 
North Hollywood, CA  91601",North Hollywood,CA,34.17056,-118.37036,(818) 753-4400
16917,Triple Crown Elementary School,public,K-5,909,5,6,Val Verde Unified School District,536,0691135,069113511724,"530 Orange Avenue, 
Perris, CA  92571",Perris,CA,33.815697,-117.2143,(951) 490-0440
16918,Clarksburg Middle School,public,7-9,214,4,4,River Delta Joint Unified School District,551,0633110,063311011731,"52870 Netherlands Road, 
Clarksburg, CA  95612",Clarksburg,CA,38.416725,-121.52766,(916) 744-1717
16920,California Connections Academy at Central,charter,K-12,218,3,4,Alpaugh Unified School District,950,0602010,060201011819,"5313 Road 39, 
Alpaugh, CA  93201",Alpaugh,CA,35.887733,-119.48734,(559) 713-1324
16921,Chrysalis Charter School,charter,K-8,195,5,7,Shasta County Office Of Education School District,1127,0691037,069103711800,"21945 Old Forty-Four Drive, 
Palo Cedro, CA  96073",Palo Cedro,CA,40.5635,-122.24239,(530) 547-9726
16922,Alliance Marc & Eva Stern Math And Science,charter,9-12,601,3,8,Los Angeles Unified School District,286,0622710,062271011642,"5151 State University Drive, Lot 2, 
Los Angeles, CA  90032",Los Angeles,CA,34.06237,-118.1716,(323) 987-2144
16923,Heron School,public,K-8,1032,4,7,Natomas Unified School District,548,0600036,060003611734,"5151 Banfield Drive, 
Sacramento, CA  95835",Sacramento,CA,38.668983,-121.51077,(916) 567-5680
16924,Coral Mountain Academy,public,K-6,953,4,6,Coachella Valley Unified School District,516,0609070,060907011720,"51-375 Van Buren Street, 
Coachella, CA  92236",Coachella,CA,33.675404,-116.1991,(760) 398-3525
16926,Gifted Academy Of Math And Entrepreneurial Studies,charter,K-5,81,4,1,Los Angeles Unified School District,286,0622710,062271011662,"2506 W. Imperial, 
Los Angeles, CA  90062",Los Angeles,CA,33.99392,-118.30725,(323) 294-2008
16928,Yosemite High School,public,9-12,648,4,6,Yosemite Unified School District,1201,0600160,060016007023,"50200 Road 427, 
Oakhurst, CA  93644",Oakhurst,CA,37.329796,-119.62791,(559) 683-4667
16930,George De La Torre Jr. Elementary School,public,K-5,702,3,2,Los Angeles Unified School District,286,0622710,062271011644,"500 North Island Avenue, 
Wilmington, CA  90744",Wilmington,CA,33.77543,-118.26593,(310) 847-1400
16931,Ahwahnee High School,public,9-12,22,5,3,Yosemite Unified School District,1201,0600160,060016007902,"50407 Hangtree Lane, 
Oakhurst, CA  93644",Oakhurst,CA,37.32528,-119.628,(559) 683-4667
16932,Evergreen High School,public,9-12,56,5,2,Yosemite Unified School District,1201,0600160,060016010254,"50200 Road 427, 
Oakhurst, CA  93644",Oakhurst,CA,37.329227,-119.6314,(559) 683-4667
16933,Family Partnership Home Study Charter School,charter,K-12,400,5,5,Blochman Union Elementary School District,556,0605280,060528011789,"625 South Mcclelland, 
Santa Maria, CA  93454",Santa Maria,CA,34.597267,-120.13764,(805) 348-3333
16935,Chaparral Elementary School,public,K-6,616,5,7,Chino Valley Unified School District,599,0608460,060846011737,"4849 Bird Farm Road, 
Chino Hills, CA  91709",Chino Hills,CA,33.975418,-117.69912,(909) 606-4871
16936,Iron House Elementary School,public,K-5,809,4,3,Oakley Union Elementary School District,52,0628080,062808011575,"4801 Frank Hengel Way, 
Oakley, CA  94561",Oakley,CA,37.993042,-121.68955,(925) 625-6825
16937,New Vision High School,public,9-12,100,5,9,Manteca Unified School District,754,0623610,062361011776,"4726 Mccuen Avenue, 
Stockton, CA  95206",Stockton,CA,37.899895,-121.30854,(209) 938-6225
16938,California Montessori Project-San Juan Campus School,charter,K-8,1289,4,5,San Juan Unified School District,554,0634620,063462011733,"5330a Gibbons Drive, Suite 700, 
Carmichael, CA  95608",Carmichael,CA,38.635426,-121.34037,(916) 971-2432
16939,Union Street Charter School,charter,K-5,100,5,9,Arcata Elementary School District,132,0603000,060300011590,"470 Union Street, 
Arcata, CA  95521",Arcata,CA,40.861755,-124.07709,(707) 822-4845
16941,California Montessori Project-Shingle Springs Campus School,charter,K-8,438,4,7,Buckeye Union Elementary School District,71,0606270,060627011580,"4645 Buckeye Road, 
Shingle Springs, CA  95682",Shingle Springs,CA,38.669212,-120.9119,(530) 672-3095
16943,Coarsegold Elementary School,public,K-8,430,4,4,Yosemite Unified School District,1201,0600160,060016000936,"45426 Road 415, 
Coarsegold, CA  93614",Coarsegold,CA,37.25798,-119.7171,(559) 683-4842
16944,Meadowbrook Community Day School,public,5-8,4,5,3,Yosemite Unified School District,1201,0600160,060016007168,"45426 Road 415, 
Coarsegold, CA  93614",Coarsegold,CA,37.25798,-119.7171,(559) 683-4667
16945,Jane Addams Middle School,public,6-8,917,5,6,Lawndale Elementary School District,287,0621210,062121011612,"4535 West 153rd Place, 
Lawndale, CA  90260",Lawndale,CA,33.891884,-118.35643,(310) 676-4806
16946,Lucille J. Smith Elementary School,public,K-5,466,4,7,Lawndale Elementary School District,287,0621210,062121011613,"4521 West 147th Street, 
Lawndale, CA  90260",Lawndale,CA,33.898563,-118.3556,(310) 970-2915
16950,Colonel Mitchell Paige Middle School,public,6-8,729,3,5,Desert Sands Unified School District,520,0611110,061111011714,"43-495 Palm Royale Drive, 
La Quinta, CA  92253",La Quinta,CA,33.73163,-116.30118,(760) 238-9710
16951,River Springs Charter School,charter,K-12,5000,4,5,Riverside County Office Of Education School District,1107,0691026,069102611707,"43466 Business Park Drive, 
Temecula, CA  92590",Temecula,CA,33.49905,-117.15743,(951) 252-8800
16952,Cottonwood Creek Elementary School,public,K-6,731,4,5,Visalia Unified School District,992,0641160,064116011824,"4222 South Dans Street, 
Visalia, CA  93277",Visalia,CA,36.292744,-119.32581,(559) 735-3539
16955,Fairfield-Suisun Elementary Community Day School,public,1-6,1,3,3,Fairfield-Suisun Unified School District,764,0613360,061336011867,"1069 Meadowlark Drive, 
Fairfield, CA  94533",Fairfield,CA,38.26813,-122.01243,(707) 420-2300
16956,Don Callejon School,public,K-8,976,4,6,Santa Clara Unified School District,654,0635430,063543011797,"4176 Lick Mill Boulevard, 
Santa Clara, CA  95054",Santa Clara,CA,37.39789,-121.94479,(408) 423-3300
